QuestionText,Label
"Poštovani doktore, dijete je progutalo nešto strano ili moguć otrov?",True
"Dijete je na trenutak izgubilo svijest?",False
"Dobar dan, dijete je na trenutak izgubilo svijest?",True
"Beba ima visoku temperaturu preko 39 stepeni, šta da radim?",True
"Koliko puta dnevno treba mijenjati pelene. Šta mi savjetujete?",False
"Dobar dan, beba hripa i uvlači rebra pri disanju?",True
"Temperatura ne pada ni nakon lijeka već satima, šta da radim?",True
"Koža bebe je postala jako blijeda ili žuta?",True
"Koža bebe je postala jako blijeda ili žuta?",True
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",True
"Treba mi savjet doktora: koliko je normalno da beba plače tokom dana.",False
"Kako naučiti bebu da spava cijelu noć, šta da radim?",False
"Beba hripa i uvlači rebra pri disanju?",True
"Poštovani doktore, da li je u redu da beba spava na stomaku uz nadzor?",False
"Molim savjet - koje igračke su prikladne za uzrast od 18 mjeseci.",False
"Poštovani doktore, kako pripremiti bebu za prvi izlet vani?",False
"Zanima me sljedeće: da li je u redu da beba spava na stomaku uz nadzor?",False
"Brinem se jer beba ima ukočen vrat i ne podnosi svjetlo.",True
"Imam pitanje: kada mogu očekivati da beba počne sjediti sama?",False
"Usne i koža oko usta su mu/joj modre. Šta mi savjetujete?",True
"Imam pitanje: usne i koža oko usta su mu/joj modre?",True
"Treba mi savjet doktora: beba hripa i uvlači rebra pri disanju.",True
"Beba ima ukočen vrat i ne podnosi svjetlo. Šta mi savjetujete?",True
"Dobar dan, koža oko usta i noktiju izgleda siva?",True
"Dobar dan, koža oko usta i noktiju izgleda siva?",True
"Zanima me sljedeće: kada mogu početi sa uvođenjem sokova?",False
"Beba ima visoku temperaturu preko 39 stepeni, šta da radim?",True
"Koliko brzo bi trebalo beba da dobija na težini?",False
"Dobar dan, beba je pala i sada povraća i jako je pospana?",True
"Treba mi savjet doktora: koliko sati sna je normalno za bebu od 5 mjeseci.",False
"Treba mi savjet doktora: kada beba počinje jesti čvrstu hranu.",False
"Dobar dan, beba je pala i sada povraća i jako je pospana?",True
"Koliko je normalno da beba plače tokom dana. Šta mi savjetujete?",False
"Brinem se jer beba ima ukočen vrat i ne podnosi svjetlo.",True
"Dobar dan, da li je u redu da beba spava na stomaku uz nadzor?",False
"Molim savjet - koje vitamine treba davati bebi.",False
"Dobar dan, da li je normalno da beba puno spava tokom dana?",False
"Imam pitanje: primijetila sam krv u povraćanju kod bebe?",False
"Molim savjet - beba povraća bez prestanka već nekoliko sati.",True
"Beba ima jaku bol u stomaku i ne miče se, šta da radim?",True
"Dobar dan, beba ne mokri više od 8 sati?",True
"Da li je u redu da beba spava na stomaku uz nadzor, šta da radim?",False
"Kada mogu očekivati da beba počne sjediti sama. Šta mi savjetujete?",False
"Dijete je jako pospano i teško ga je probuditi?",True
"Brinem se jer dijete ne diše normalno i teško hvata zrak.",True
"Zanima me sljedeće: dijete je progutalo nešto strano ili moguć otrov?",True
"Imam pitanje: dijete je dobilo grčeve/konvulzije?",False
"Dobar dan, beba povraća bez prestanka već nekoliko sati?",True
"Dijete je dobilo grčeve/konvulzije. Šta mi savjetujete?",True
"Imam pitanje: kada beba počinje jesti čvrstu hranu?",False
"Beba jako plače i ne može se smiriti već duže vrijeme. Šta mi savjetujete?",True
"Dobar dan, dijete je jako pospano i teško ga je probuditi?",True
"Poštovani doktore, beba ima visoku temperaturu preko 39 stepeni?",False
"Da li trebam brinuti ako beba ne voli određenu hranu. Šta mi savjetujete?",False
"Molim savjet - koliko puta dnevno treba mijenjati pelene.",False
"Koža bebe je postala jako blijeda ili žuta, šta da radim?",True
"Poštovani doktore, dijete je dobilo grčeve/konvulzije?",True
"Koje igračke su prikladne za uzrast od 8 mjeseci?",False
"Brinem se jer dijete diše veoma brzo i teško.",True
"Beba se guši i ne može doći do daha. Šta mi savjetujete?",True
"Dijete je dobilo grčeve/konvulzije?",True
"Poštovani doktore, koje igračke su prikladne za uzrast od 20 mjeseci?",False
"Dobar dan, kako uspostaviti stabilnu rutinu spavanja?",False
"Kako pripremiti bebu za prvi izlet vani, šta da radim?",False
"Imam pitanje: beba je pala i sada povraća i jako je pospana?",True
"Brinem se jer dijete je na trenutak izgubilo svijest.",True
"Poštovani doktore, dijete se opeklo i koža je jako crvena i mjehuri se?",True
"Treba mi savjet doktora: da li je u redu koristiti cuclu.",False
"Imam pitanje: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Imam pitanje: koliko brzo bi trebalo beba da dobija na težini?",False
"Treba mi savjet doktora: koliko brzo bi trebalo beba da dobija na težini.",False
"Dobar dan, da li je normalno da beba puno spava tokom dana?",False
"Imam pitanje: beba ne mokri više od 8 sati?",True
"Brinem se jer da li je normalno da beba puno spava tokom dana.",False
"Dijete je jako pospano i teško ga je probuditi. Šta mi savjetujete?",True
"Imam pitanje: usne i koža oko usta su mu/joj modre?",True
"Poštovani doktore, dijete je na trenutak izgubilo svijest?",True
"Treba mi savjet doktora: beba ima visoku temperaturu preko 39 stepeni.",True
"Koža oko usta i noktiju izgleda siva, šta da radim?",True
"Poštovani doktore, beba je pala i sada povraća i jako je pospana?",True
"Poštovani doktore, novorođenče odbija svaki obrok i letargično je?",True
"Brinem se jer beba povraća bez prestanka već nekoliko sati.",True
"Brinem se jer koliko puta dnevno treba mijenjati pelene.",False
"Dobar dan, primijetila sam krv u stolici kod bebe?",True
"Poštovani doktore, da li je normalno da beba puno spava tokom dana?",False
"Kako naučiti bebu da spava cijelu noć?",False
"Molim savjet - da li je u redu koristiti cuclu.",False
"Koje su preporuke za kupanje novorođenčeta, šta da radim?",False
"Dijete je jako pospano i teško ga je probuditi, šta da radim?",True
"Poštovani doktore, beba ima jaku bol u stomaku i ne miče se?",True
"Kada beba obično počinje govoriti prve riječi?",False
"Poštovani doktore, da li trebam brinuti ako beba ne voli određenu hranu?",False
"Poštovani doktore, dijete je dobilo grčeve/konvulzije?",True
"Molim savjet - beba ima temperaturu a mlađa je od tri mjeseca.",True
"Kada beba počinje jesti čvrstu hranu. Šta mi savjetujete?",False
"Kako naučiti bebu da spava cijelu noć. Šta mi savjetujete?",False
"Koje vitamine treba davati bebi. Šta mi savjetujete?",False
"Usne i koža oko usta su mu/joj modre?",True
"Brinem se jer da li je normalno da beba puno spava tokom dana.",False
"Zanima me sljedeće: kako naučiti bebu da spava cijelu noć?",False
"Poštovani doktore, primijetila sam krv u povraćanju kod bebe?",True
"Koliko dugo obično traje faza kolika?",False
"Zanima me sljedeće: primijetila sam krv u stolici kod bebe?",True
"Poštovani doktore, kada beba obično počinje govoriti prve riječi?",False
"Dobar dan, beba ne mokri više od 8 sati?",True
"Brinem se jer dijete ne diše normalno i teško hvata zrak.",True
"Beba je pala i sada povraća i jako je pospana, šta da radim?",True
"Molim savjet - koje su preporuke za prve cipelice.",False
"Koje igračke su prikladne za uzrast od 13 mjeseci. Šta mi savjetujete?",False
"Da li trebam brinuti ako beba ne voli određenu hranu?",False
"Poštovani doktore, koža oko usta i noktiju izgleda siva?",True
"Kada beba počinje jesti čvrstu hranu. Šta mi savjetujete?",False
"Treba mi savjet doktora: koje igračke su prikladne za uzrast od 4 mjeseci.",False
"Treba mi savjet doktora: da li je u redu da beba spava na stomaku uz nadzor.",False
"Kada mogu početi sa uvođenjem sokova?",False
"Treba mi savjet doktora: dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Poštovani doktore, kako uspostaviti stabilnu rutinu spavanja?",False
"Dobar dan, beba je pala i sada povraća i jako je pospana?",True
"Treba mi savjet doktora: da li je u redu da beba spava na stomaku uz nadzor.",False
"Molim savjet - koje su preporuke za prve cipelice.",True
"Koje vitamine treba davati bebi?",False
"Treba mi savjet doktora: beba ne mokri više od 8 sati.",True
"Koliko dugo obično traje faza kolika?",False
"Treba mi savjet doktora: beba ima jaku bol u stomaku i ne miče se.",True
"Dijete je na trenutak izgubilo svijest. Šta mi savjetujete?",True
"Kada mogu očekivati da beba počne sjediti sama, šta da radim?",False
"Treba mi savjet doktora: usne i koža oko usta su mu/joj modre.",True
"Brinem se jer dijete je dobilo grčeve/konvulzije.",True
"Treba mi savjet doktora: koliko dugo obično traje faza kolika.",False
"Brinem se jer da li je normalno da beba puno spava tokom dana.",False
"Brinem se jer novorođenče odbija svaki obrok i letargično je.",True
"Beba ima temperaturu a mlađa je od tri mjeseca?",True
"Poštovani doktore, beba ima temperaturu a mlađa je od tri mjeseca?",True
"Koliko sati sna je normalno za bebu od 14 mjeseci, šta da radim?",False
"Zanima me sljedeće: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Imam pitanje: koliko puta dnevno treba mijenjati pelene?",False
"Treba mi savjet doktora: koža bebe je postala jako blijeda ili žuta.",True
"Poštovani doktore, beba hripa i uvlači rebra pri disanju?",True
"Molim savjet - pojavio se osip koji se brzo širi po tijelu.",True
"Beba ima visoku temperaturu preko 39 stepeni. Šta mi savjetujete?",True
"Poštovani doktore, koliko sati sna je normalno za bebu od 1 mjeseci?",False
"Zanima me sljedeće: koje su preporuke za kupanje novorođenčeta?",False
"Imam pitanje: kada je vrijeme za prvu posjetu zubaru?",False
"Imam pitanje: kada beba počinje jesti čvrstu hranu?",False
"Dobar dan, koje vitamine treba davati bebi?",False
"Poštovani doktore, kada mogu početi sa uvođenjem sokova?",False
"Dobar dan, kada mogu početi sa uvođenjem sokova?",False
"Beba ne mokri više od 8 sati?",True
"Molim savjet - kako uspostaviti stabilnu rutinu spavanja.",False
"Dijete ne diše normalno i teško hvata zrak?",True
"Kako naučiti bebu da spava cijelu noć. Šta mi savjetujete?",False
"Imam pitanje: koža bebe je postala jako blijeda ili žuta?",True
"Dobar dan, koliko brzo bi trebalo beba da dobija na težini?",False
"Dobar dan, beba ima ukočen vrat i ne podnosi svjetlo?",True
"Imam pitanje: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Molim savjet - primijetila sam krv u stolici kod bebe.",True
"Koliko brzo bi trebalo beba da dobija na težini, šta da radim?",False
"Molim savjet - koža oko usta i noktiju izgleda siva.",True
"Brinem se jer koje su preporuke za prve cipelice.",False
"Dobar dan, pojavio se osip koji se brzo širi po tijelu?",True
"Koliko puta dnevno treba mijenjati pelene, šta da radim?",False
"Koliko je normalno da beba plače tokom dana?",False
"Koja hrana je najbolja za uvođenje u ishranu. Šta mi savjetujete?",False
"Brinem se jer novorođenče odbija svaki obrok i letargično je.",True
"Dijete je na trenutak izgubilo svijest, šta da radim?",True
"Imam pitanje: beba se guši i ne može doći do daha?",True
"Zanima me sljedeće: kako naučiti bebu da spava cijelu noć?",False
"Beba povraća bez prestanka već nekoliko sati, šta da radim?",True
"Dobar dan, koliko puta dnevno treba mijenjati pelene?",True
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",True
"Dijete je dobilo grčeve/konvulzije. Šta mi savjetujete?",True
"Dijete diše veoma brzo i teško?",True
"Brinem se jer kada beba počinje jesti čvrstu hranu.",False
"Brinem se jer dijete je progutalo nešto strano ili moguć otrov.",True
"Brinem se jer kada beba obično počinje govoriti prve riječi.",False
"Beba hripa i uvlači rebra pri disanju, šta da radim?",True
"Kako izgleda zdrav ritam hranjenja za uzrast od 14 mjeseci, šta da radim?",False
"Koje su preporuke za kupanje novorođenčeta, šta da radim?",False
"Kako uspostaviti stabilnu rutinu spavanja. Šta mi savjetujete?",False
"Da li je normalno da beba često podriguje nakon hranjenja, šta da radim?",False
"Da li je u redu da beba spava na stomaku uz nadzor?",False
"Imam pitanje: kada mogu početi sa uvođenjem sokova?",False
"Dijete diše veoma brzo i teško, šta da radim?",True
"Koje vitamine treba davati bebi. Šta mi savjetujete?",False
"Brinem se jer kada je vrijeme za prvu posjetu zubaru.",False
"Imam pitanje: koliko puta dnevno treba mijenjati pelene?",False
"Poštovani doktore, beba je pala i sada povraća i jako je pospana?",True
"Treba mi savjet doktora: koje su preporuke za kupanje novorođenčeta.",False
"Kada beba obično počinje govoriti prve riječi. Šta mi savjetujete?",False
"Molim savjet - koliko sati sna je normalno za bebu od 18 mjeseci.",False
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",True
"Molim savjet - kako pripremiti bebu za prvi izlet vani.",False
"Molim savjet - da li je u redu koristiti cuclu.",False
"Poštovani doktore, kako uspostaviti stabilnu rutinu spavanja?",False
"Beba ima temperaturu a mlađa je od tri mjeseca. Šta mi savjetujete?",True
"Beba ima temperaturu a mlađa je od tri mjeseca?",True
"Treba mi savjet doktora: koje vitamine treba davati bebi.",True
"Novorođenče odbija svaki obrok i letargično je. Šta mi savjetujete?",True
"Dobar dan, beba povraća bez prestanka već nekoliko sati?",True
"Primijetila sam krv u povraćanju kod bebe, šta da radim?",True
"Molim savjet - koliko brzo bi trebalo beba da dobija na težini.",False
"Dijete ne diše normalno i teško hvata zrak, šta da radim?",True
"Kada beba obično počinje govoriti prve riječi, šta da radim?",False
"Molim savjet - beba povraća bez prestanka već nekoliko sati.",True
"Imam pitanje: koje igračke su prikladne za uzrast od 3 mjeseci?",False
"Treba mi savjet doktora: kada beba obično počinje govoriti prve riječi.",False
"Brinem se jer beba hripa i uvlači rebra pri disanju.",True
"Zanima me sljedeće: kako izgleda zdrav ritam hranjenja za uzrast od 20 mjeseci?",False
"Koža bebe je postala jako blijeda ili žuta, šta da radim?",True
"Brinem se jer kada mogu početi sa uvođenjem sokova.",False
"Imam pitanje: dijete ne diše normalno i teško hvata zrak?",True
"Dobar dan, koje su preporuke za kupanje novorođenčeta?",False
"Molim savjet - koje su preporuke za prve cipelice.",False
"Treba mi savjet doktora: koje igračke su prikladne za uzrast od 15 mjeseci.",False
"Dobar dan, beba ne mokri više od 8 sati?",True
"Da li je normalno da beba puno spava tokom dana, šta da radim?",False
"Molim savjet - primijetila sam krv u povraćanju kod bebe.",True
"Dijete diše veoma brzo i teško, šta da radim?",True
"Dijete diše veoma brzo i teško, šta da radim?",True
"Molim savjet - novorođenče odbija svaki obrok i letargično je.",True
"Da li je normalno da beba često podriguje nakon hranjenja. Šta mi savjetujete?",False
"Dobar dan, kako naučiti bebu da spava cijelu noć?",False
"Molim savjet - usne i koža oko usta su mu/joj modre.",True
"Molim savjet - koliko brzo bi trebalo beba da dobija na težini.",False
"Molim savjet - usne i koža oko usta su mu/joj modre.",True
"Imam pitanje: beba hripa i uvlači rebra pri disanju?",True
"Brinem se jer kada se preporučuje prva redovna vakcina.",False
"Kada je vrijeme za prvu posjetu zubaru. Šta mi savjetujete?",False
"Poštovani doktore, koliko brzo bi trebalo beba da dobija na težini?",False
"Zanima me sljedeće: beba hripa i uvlači rebra pri disanju?",True
"Imam pitanje: da li je normalno da beba puno spava tokom dana?",False
